datetime,count
2011-07-23 13:00:00,357.22
2011-07-23 14:00:00,352.94
2011-07-23 15:00:00,351.33
2011-07-23 16:00:00,401.35
2011-07-23 17:00:00,393.49
2011-07-23 18:00:00,387.81
2011-07-23 19:00:00,341.94
2011-07-23 20:00:00,270.32
2011-07-23 21:00:00,235.64
2011-07-23 22:00:00,173.23
2011-07-23 23:00:00,96.16
2011-07-24 00:00:00,134.41
2011-07-24 01:00:00,83.7
2011-07-24 02:00:00,79.79
2011-07-24 03:00:00,33.39
2011-07-24 04:00:00,14.59
2011-07-24 05:00:00,15.68
2011-07-24 06:00:00,38.12
2011-07-24 07:00:00,63.87
2011-07-24 08:00:00,143.2
2011-07-24 09:00:00,207.46
2011-07-24 10:00:00,297.04
2011-07-24 11:00:00,344.57
2011-07-24 12:00:00,359.67
2011-07-24 13:00:00,362.74
2011-07-24 14:00:00,356.76
2011-07-24 15:00:00,353.33
2011-07-24 16:00:00,403.74
2011-07-24 17:00:00,393.67
2011-07-24 18:00:00,385.61
2011-07-24 19:00:00,355.85
2011-07-24 20:00:00,265.33
2011-07-24 21:00:00,232.27
2011-07-24 22:00:00,153.36
2011-07-24 23:00:00,103.81
2011-07-25 00:00:00,46.8
2011-07-25 01:00:00,17.05
2011-07-25 02:00:00,8.79
2011-07-25 03:00:00,4.31
2011-07-25 04:00:00,5.11
2011-07-25 05:00:00,21.17
2011-07-25 06:00:00,117.34
2011-07-25 07:00:00,291.3
2011-07-25 08:00:00,406.93
2011-07-25 09:00:00,189.11
2011-07-25 10:00:00,131.93
2011-07-25 11:00:00,132.53
2011-07-25 12:00:00,153.17
2011-07-25 13:00:00,169.69
2011-07-25 14:00:00,141.5
2011-07-25 15:00:00,138.0
2011-07-25 16:00:00,234.4
2011-07-25 17:00:00,492.92
2011-07-25 18:00:00,473.53
2011-07-25 19:00:00,383.32
2011-07-25 20:00:00,263.92
2011-07-25 21:00:00,195.12
2011-07-25 22:00:00,133.92
2011-07-25 23:00:00,90.2
2011-07-26 00:00:00,34.22
2011-07-26 01:00:00,17.64
2011-07-26 02:00:00,10.05
2011-07-26 03:00:00,4.83
2011-07-26 04:00:00,5.43
2011-07-26 05:00:00,22.8
2011-07-26 06:00:00,108.96
2011-07-26 07:00:00,308.7
2011-07-26 08:00:00,391.34
2011-07-26 09:00:00,213.3
2011-07-26 10:00:00,144.42
2011-07-26 11:00:00,163.39
2011-07-26 12:00:00,204.33
2011-07-26 13:00:00,194.24
2011-07-26 14:00:00,192.99
2011-07-26 15:00:00,172.73
2011-07-26 16:00:00,266.0
2011-07-26 17:00:00,555.74
2011-07-26 18:00:00,517.04
2011-07-26 19:00:00,368.79
2011-07-26 20:00:00,269.99
2011-07-26 21:00:00,243.77
2011-07-26 22:00:00,170.23
2011-07-26 23:00:00,90.69
2011-07-27 00:00:00,52.86
2011-07-27 01:00:00,21.07
2011-07-27 02:00:00,8.32
2011-07-27 03:00:00,4.19
2011-07-27 04:00:00,4.98
2011-07-27 05:00:00,26.27
2011-07-27 06:00:00,109.29
2011-07-27 07:00:00,304.1
2011-07-27 08:00:00,405.93
2011-07-27 09:00:00,226.98
2011-07-27 10:00:00,149.74
2011-07-27 11:00:00,164.51
2011-07-27 12:00:00,197.42
2011-07-27 13:00:00,197.24
2011-07-27 14:00:00,202.37
2011-07-27 15:00:00,211.4
2011-07-27 16:00:00,293.98
2011-07-27 17:00:00,551.3
2011-07-27 18:00:00,526.7
2011-07-27 19:00:00,389.34
2011-07-27 20:00:00,275.52
2011-07-27 21:00:00,245.51
2011-07-27 22:00:00,171.08
2011-07-27 23:00:00,109.84
2011-07-28 00:00:00,51.34
2011-07-28 01:00:00,22.28
2011-07-28 02:00:00,10.34
2011-07-28 03:00:00,3.92
2011-07-28 04:00:00,5.6
2011-07-28 05:00:00,23.64
2011-07-28 06:00:00,112.66
2011-07-28 07:00:00,312.52
2011-07-28 08:00:00,388.26
2011-07-28 09:00:00,200.35
2011-07-28 10:00:00,126.73
2011-07-28 11:00:00,129.51
2011-07-28 12:00:00,151.9
2011-07-28 13:00:00,147.78
2011-07-28 14:00:00,150.93
2011-07-28 15:00:00,151.84
2011-07-28 16:00:00,260.54
2011-07-28 17:00:00,528.99
2011-07-28 18:00:00,493.47
2011-07-28 19:00:00,375.03
2011-07-28 20:00:00,263.34
2011-07-28 21:00:00,223.02
2011-07-28 22:00:00,150.34
2011-07-28 23:00:00,95.73
2011-07-29 00:00:00,36.69
2011-07-29 01:00:00,17.41
2011-07-29 02:00:00,8.66
2011-07-29 03:00:00,4.31
2011-07-29 04:00:00,4.91
2011-07-29 05:00:00,20.81
2011-07-29 06:00:00,114.09
2011-07-29 07:00:00,292.05
2011-07-29 08:00:00,409.53
2011-07-29 09:00:00,174.84
2011-07-29 10:00:00,112.46
2011-07-29 11:00:00,125.13
2011-07-29 12:00:00,129.14
2011-07-29 13:00:00,123.55
2011-07-29 14:00:00,123.46
2011-07-29 15:00:00,129.59
2011-07-29 16:00:00,256.93
2011-07-29 17:00:00,533.58
2011-07-29 18:00:00,497.14
2011-07-29 19:00:00,397.98
2011-07-29 20:00:00,284.01
2011-07-29 21:00:00,244.49
2011-07-29 22:00:00,179.3
2011-07-29 23:00:00,91.03
2011-07-30 00:00:00,136.86
2011-07-30 01:00:00,82.8
2011-07-30 02:00:00,79.45
2011-07-30 03:00:00,36.06
2011-07-30 04:00:00,13.97
2011-07-30 05:00:00,13.53
2011-07-30 06:00:00,26.71
2011-07-30 07:00:00,66.49
2011-07-30 08:00:00,150.66
2011-07-30 09:00:00,208.43
2011-07-30 10:00:00,301.52
2011-07-30 11:00:00,358.0
2011-07-30 12:00:00,389.8
2011-07-30 13:00:00,377.33
2011-07-30 14:00:00,364.36
2011-07-30 15:00:00,350.46
2011-07-30 16:00:00,401.04
2011-07-30 17:00:00,390.73
2011-07-30 18:00:00,380.92
2011-07-30 19:00:00,350.77
2011-07-30 20:00:00,275.44
2011-07-30 21:00:00,240.62
2011-07-30 22:00:00,173.43
2011-07-30 23:00:00,99.63
2011-07-31 00:00:00,135.39
2011-07-31 01:00:00,83.25
2011-07-31 02:00:00,81.03
2011-07-31 03:00:00,33.74
2011-07-31 04:00:00,14.14
2011-07-31 05:00:00,15.49
2011-07-31 06:00:00,28.76
2011-07-31 07:00:00,63.87
2011-07-31 08:00:00,150.97
2011-07-31 09:00:00,189.75
2011-07-31 10:00:00,297.51
2011-07-31 11:00:00,352.87
2011-07-31 12:00:00,374.76
2011-07-31 13:00:00,371.69
2011-07-31 14:00:00,361.81
2011-07-31 15:00:00,373.73
2011-07-31 16:00:00,403.43
2011-07-31 17:00:00,388.15
2011-07-31 18:00:00,382.51
2011-07-31 19:00:00,336.74
2011-07-31 20:00:00,265.27
2011-07-31 21:00:00,234.28
2011-07-31 22:00:00,152.45
2011-07-31 23:00:00,102.26
2011-08-20 00:00:00,108.44
2011-08-20 01:00:00,88.87
2011-08-20 02:00:00,71.3
2011-08-20 03:00:00,31.61
2011-08-20 04:00:00,11.09
2011-08-20 05:00:00,13.42
2011-08-20 06:00:00,21.42
2011-08-20 07:00:00,49.7
2011-08-20 08:00:00,119.98
2011-08-20 09:00:00,202.11
2011-08-20 10:00:00,276.07
2011-08-20 11:00:00,375.65
2011-08-20 12:00:00,372.35
2011-08-20 13:00:00,363.06
2011-08-20 14:00:00,387.78
2011-08-20 15:00:00,387.65
2011-08-20 16:00:00,407.39
2011-08-20 17:00:00,391.67
2011-08-20 18:00:00,358.13
2011-08-20 19:00:00,341.69
2011-08-20 20:00:00,253.86
2011-08-20 21:00:00,208.28
2011-08-20 22:00:00,153.14
2011-08-20 23:00:00,99.14
2011-08-21 00:00:00,132.86
2011-08-21 01:00:00,83.25
2011-08-21 02:00:00,72.73
2011-08-21 03:00:00,36.14
2011-08-21 04:00:00,11.82
2011-08-21 05:00:00,11.62
2011-08-21 06:00:00,22.65
2011-08-21 07:00:00,67.48
2011-08-21 08:00:00,127.04
2011-08-21 09:00:00,196.38
2011-08-21 10:00:00,251.99
2011-08-21 11:00:00,341.91
2011-08-21 12:00:00,379.52
2011-08-21 13:00:00,398.35
2011-08-21 14:00:00,284.25
2011-08-21 15:00:00,267.48
2011-08-21 16:00:00,307.06
2011-08-21 17:00:00,262.56
2011-08-21 18:00:00,266.66
2011-08-21 19:00:00,315.46
2011-08-21 20:00:00,224.89
2011-08-21 21:00:00,213.74
2011-08-21 22:00:00,153.27
2011-08-21 23:00:00,102.1
2011-08-22 00:00:00,35.7
2011-08-22 01:00:00,18.8
2011-08-22 02:00:00,9.14
2011-08-22 03:00:00,5.32
2011-08-22 04:00:00,6.42
2011-08-22 05:00:00,26.87
2011-08-22 06:00:00,101.86
2011-08-22 07:00:00,303.89
2011-08-22 08:00:00,407.52
2011-08-22 09:00:00,220.39
2011-08-22 10:00:00,129.78
2011-08-22 11:00:00,167.46
2011-08-22 12:00:00,207.55
2011-08-22 13:00:00,210.84
2011-08-22 14:00:00,208.3
2011-08-22 15:00:00,208.49
2011-08-22 16:00:00,306.54
2011-08-22 17:00:00,570.0
2011-08-22 18:00:00,529.69
2011-08-22 19:00:00,385.78
2011-08-22 20:00:00,286.95
2011-08-22 21:00:00,222.07
2011-08-22 22:00:00,160.56
2011-08-22 23:00:00,96.96
2011-08-23 00:00:00,44.33
2011-08-23 01:00:00,17.26
2011-08-23 02:00:00,9.83
2011-08-23 03:00:00,4.5
2011-08-23 04:00:00,5.45
2011-08-23 05:00:00,25.35
2011-08-23 06:00:00,109.75
2011-08-23 07:00:00,302.98
2011-08-23 08:00:00,427.9
2011-08-23 09:00:00,217.32
2011-08-23 10:00:00,145.39
2011-08-23 11:00:00,164.46
2011-08-23 12:00:00,215.47
2011-08-23 13:00:00,219.66
2011-08-23 14:00:00,212.86
2011-08-23 15:00:00,215.11
2011-08-23 16:00:00,313.9
2011-08-23 17:00:00,568.01
2011-08-23 18:00:00,552.27
2011-08-23 19:00:00,381.66
2011-08-23 20:00:00,262.3
2011-08-23 21:00:00,200.22
2011-08-23 22:00:00,158.09
2011-08-23 23:00:00,96.08
2011-08-24 00:00:00,45.49
2011-08-24 01:00:00,20.85
2011-08-24 02:00:00,10.69
2011-08-24 03:00:00,4.56
2011-08-24 04:00:00,5.83
2011-08-24 05:00:00,23.96
2011-08-24 06:00:00,105.17
2011-08-24 07:00:00,295.75
2011-08-24 08:00:00,410.71
2011-08-24 09:00:00,216.52
2011-08-24 10:00:00,127.04
2011-08-24 11:00:00,165.31
2011-08-24 12:00:00,198.28
2011-08-24 13:00:00,204.1
2011-08-24 14:00:00,204.52
2011-08-24 15:00:00,204.43
2011-08-24 16:00:00,277.48
2011-08-24 17:00:00,547.39
2011-08-24 18:00:00,516.56
2011-08-24 19:00:00,370.7
2011-08-24 20:00:00,258.68
2011-08-24 21:00:00,216.37
2011-08-24 22:00:00,146.71
2011-08-24 23:00:00,104.93
2011-08-25 00:00:00,46.35
2011-08-25 01:00:00,17.61
2011-08-25 02:00:00,7.71
2011-08-25 03:00:00,6.5
2011-08-25 04:00:00,7.23
2011-08-25 05:00:00,23.87
2011-08-25 06:00:00,91.45
2011-08-25 07:00:00,283.86
2011-08-25 08:00:00,396.58
2011-08-25 09:00:00,220.79
2011-08-25 10:00:00,129.85
2011-08-25 11:00:00,113.24
2011-08-25 12:00:00,136.01
2011-08-25 13:00:00,137.93
2011-08-25 14:00:00,169.38
2011-08-25 15:00:00,184.01
2011-08-25 16:00:00,217.16
2011-08-25 17:00:00,355.04
2011-08-25 18:00:00,337.73
2011-08-25 19:00:00,289.71
2011-08-25 20:00:00,234.68
2011-08-25 21:00:00,214.57
2011-08-25 22:00:00,130.39
2011-08-25 23:00:00,106.03
2011-08-26 00:00:00,33.8
2011-08-26 01:00:00,16.27
2011-08-26 02:00:00,9.73
2011-08-26 03:00:00,5.4
2011-08-26 04:00:00,5.71
2011-08-26 05:00:00,19.85
2011-08-26 06:00:00,102.17
2011-08-26 07:00:00,281.05
2011-08-26 08:00:00,417.99
2011-08-26 09:00:00,209.52
2011-08-26 10:00:00,155.23
2011-08-26 11:00:00,152.77
2011-08-26 12:00:00,216.25
2011-08-26 13:00:00,206.84
2011-08-26 14:00:00,170.2
2011-08-26 15:00:00,169.03
2011-08-26 16:00:00,308.06
2011-08-26 17:00:00,511.65
2011-08-26 18:00:00,486.85
2011-08-26 19:00:00,337.25
2011-08-26 20:00:00,240.61
2011-08-26 21:00:00,218.24
2011-08-26 22:00:00,149.22
2011-08-26 23:00:00,84.29
2011-08-27 00:00:00,131.93
2011-08-27 01:00:00,83.7
2011-08-27 02:00:00,72.86
2011-08-27 03:00:00,37.56
2011-08-27 04:00:00,11.89
2011-08-27 05:00:00,12.02
2011-08-27 06:00:00,22.17
2011-08-27 07:00:00,66.05
2011-08-27 08:00:00,128.95
2011-08-27 09:00:00,163.05
2011-08-27 10:00:00,215.38
2011-08-27 11:00:00,193.05
2011-08-27 12:00:00,260.16
2011-08-27 13:00:00,277.71
2011-08-27 14:00:00,194.49
2011-08-27 15:00:00,199.46
2011-08-27 16:00:00,175.48
2011-08-27 17:00:00,179.39
2011-08-28 07:00:00,100.0
2011-08-28 08:00:00,143.69
2011-08-28 09:00:00,206.02
2011-08-28 10:00:00,266.72
2011-08-28 11:00:00,373.03
2011-08-28 12:00:00,407.24
2011-08-28 13:00:00,417.52
2011-08-28 14:00:00,402.42
2011-08-28 15:00:00,402.47
2011-08-28 16:00:00,408.45
2011-08-28 17:00:00,415.43
2011-08-28 18:00:00,407.26
2011-08-28 19:00:00,342.83
2011-08-28 20:00:00,263.72
2011-08-28 21:00:00,209.5
2011-08-28 22:00:00,145.26
2011-08-28 23:00:00,101.81
2011-08-29 00:00:00,44.29
2011-08-29 01:00:00,18.17
2011-08-29 02:00:00,8.8
2011-08-29 03:00:00,4.78
2011-08-29 04:00:00,5.37
2011-08-29 05:00:00,24.87
2011-08-29 06:00:00,108.58
2011-08-29 07:00:00,306.22
2011-08-29 08:00:00,416.21
2011-08-29 09:00:00,222.85
2011-08-29 10:00:00,127.72
2011-08-29 11:00:00,159.94
2011-08-29 12:00:00,208.06
2011-08-29 13:00:00,215.21
2011-08-29 14:00:00,208.45
2011-08-29 15:00:00,199.08
2011-08-29 16:00:00,321.34
2011-08-29 17:00:00,555.44
2011-08-29 18:00:00,513.13
2011-08-29 19:00:00,379.7
2011-08-29 20:00:00,261.09
2011-08-29 21:00:00,216.36
2011-08-29 22:00:00,158.09
2011-08-29 23:00:00,98.1
2011-08-30 00:00:00,45.39
2011-08-30 01:00:00,18.67
2011-08-30 02:00:00,11.9
2011-08-30 03:00:00,4.43
2011-08-30 04:00:00,6.63
2011-08-30 05:00:00,23.74
2011-08-30 06:00:00,111.26
2011-08-30 07:00:00,310.56
2011-08-30 08:00:00,422.32
2011-08-30 09:00:00,218.31
2011-08-30 10:00:00,129.7
2011-08-30 11:00:00,157.43
2011-08-30 12:00:00,215.8
2011-08-30 13:00:00,216.6
2011-08-30 14:00:00,210.99
2011-08-30 15:00:00,215.23
2011-08-30 16:00:00,315.52
2011-08-30 17:00:00,563.97
2011-08-30 18:00:00,540.05
2011-08-30 19:00:00,379.87
2011-08-30 20:00:00,267.47
2011-08-30 21:00:00,190.12
2011-08-30 22:00:00,159.21
2011-08-30 23:00:00,103.99
2011-08-31 00:00:00,35.47
2011-08-31 01:00:00,17.07
2011-08-31 02:00:00,15.71
2011-08-31 03:00:00,4.72
2011-08-31 04:00:00,5.66
2011-08-31 05:00:00,22.51
2011-08-31 06:00:00,105.65
2011-08-31 07:00:00,289.22
2011-08-31 08:00:00,423.38
2011-08-31 09:00:00,212.71
2011-08-31 10:00:00,145.06
2011-08-31 11:00:00,155.27
2011-08-31 12:00:00,210.51
2011-08-31 13:00:00,215.86
2011-08-31 14:00:00,211.36
2011-08-31 15:00:00,209.47
2011-08-31 16:00:00,308.64
2011-08-31 17:00:00,574.58
2011-08-31 18:00:00,516.73
2011-08-31 19:00:00,376.04
2011-08-31 20:00:00,269.78
2011-08-31 21:00:00,205.33
2011-08-31 22:00:00,150.19
2011-08-31 23:00:00,102.98
2011-09-20 00:00:00,44.24
2011-09-20 01:00:00,12.49
2011-09-20 02:00:00,8.34
2011-09-20 03:00:00,5.18
2011-09-20 04:00:00,5.61
2011-09-20 05:00:00,21.29
2011-09-20 06:00:00,105.1
2011-09-20 07:00:00,274.6
2011-09-20 08:00:00,202.53
2011-09-20 09:00:00,151.95
2011-09-20 10:00:00,139.06
2011-09-20 11:00:00,146.75
2011-09-20 12:00:00,97.0
2011-09-20 13:00:00,86.23
2011-09-20 14:00:00,136.58
2011-09-20 15:00:00,165.38
2011-09-20 16:00:00,212.89
2011-09-20 17:00:00,371.88
2011-09-20 18:00:00,340.21
2011-09-20 19:00:00,234.95
2011-09-20 20:00:00,171.42
2011-09-20 21:00:00,120.55
2011-09-20 22:00:00,121.95
2011-09-20 23:00:00,80.91
2011-09-21 00:00:00,27.02
2011-09-21 01:00:00,13.96
2011-09-21 02:00:00,9.39
2011-09-21 03:00:00,4.2
2011-09-21 04:00:00,5.99
2011-09-21 05:00:00,18.05
2011-09-21 06:00:00,96.18
2011-09-21 07:00:00,241.99
2011-09-21 08:00:00,392.41
2011-09-21 09:00:00,149.83
2011-09-21 10:00:00,113.86
2011-09-21 11:00:00,121.24
2011-09-21 12:00:00,169.52
2011-09-21 13:00:00,163.48
2011-09-21 14:00:00,162.53
2011-09-21 15:00:00,170.29
2011-09-21 16:00:00,288.86
2011-09-21 17:00:00,351.89
2011-09-21 18:00:00,298.23
2011-09-21 19:00:00,177.29
2011-09-21 20:00:00,167.67
2011-09-21 21:00:00,100.29
2011-09-21 22:00:00,121.01
2011-09-21 23:00:00,80.29
2011-09-22 00:00:00,24.64
2011-09-22 01:00:00,12.54
2011-09-22 02:00:00,8.79
2011-09-22 03:00:00,4.49
2011-09-22 04:00:00,5.49
2011-09-22 05:00:00,19.42
2011-09-22 06:00:00,95.21
2011-09-22 07:00:00,250.69
2011-09-22 08:00:00,371.81
2011-09-22 09:00:00,180.97
2011-09-22 10:00:00,123.42
2011-09-22 11:00:00,127.17
2011-09-22 12:00:00,140.15
2011-09-22 13:00:00,137.35
2011-09-22 14:00:00,134.07
2011-09-22 15:00:00,141.47
2011-09-22 16:00:00,292.52
2011-09-22 17:00:00,410.48
2011-09-22 18:00:00,318.03
2011-09-22 19:00:00,186.04
2011-09-22 20:00:00,149.14
2011-09-22 21:00:00,118.07
2011-09-22 22:00:00,110.51
2011-09-22 23:00:00,85.62
2011-09-23 00:00:00,25.38
2011-09-23 01:00:00,12.71
2011-09-23 02:00:00,8.68
2011-09-23 03:00:00,4.37
2011-09-23 04:00:00,4.53
2011-09-23 05:00:00,18.94
2011-09-23 06:00:00,96.25
2011-09-23 07:00:00,156.08
2011-09-23 08:00:00,210.78
2011-09-23 09:00:00,138.07
2011-09-23 10:00:00,111.63
2011-09-23 11:00:00,113.72
2011-09-23 12:00:00,109.16
2011-09-23 13:00:00,109.61
2011-09-23 14:00:00,102.65
2011-09-23 15:00:00,99.24
2011-09-23 16:00:00,187.75
2011-09-23 17:00:00,205.56
2011-09-23 18:00:00,202.01
2011-09-23 19:00:00,167.31
2011-09-23 20:00:00,170.88
2011-09-23 21:00:00,109.13
2011-09-23 22:00:00,119.21
2011-09-23 23:00:00,73.76
2011-09-24 00:00:00,92.71
2011-09-24 01:00:00,80.98
2011-09-24 02:00:00,61.32
2011-09-24 03:00:00,32.01
2011-09-24 04:00:00,12.74
2011-09-24 05:00:00,21.44
2011-09-24 06:00:00,13.52
2011-09-24 07:00:00,68.74
2011-09-24 08:00:00,129.05
2011-09-24 09:00:00,140.14
2011-09-24 10:00:00,202.36
2011-09-24 11:00:00,279.74
2011-09-24 12:00:00,290.82
2011-09-24 13:00:00,316.31
2011-09-24 14:00:00,301.32
2011-09-24 15:00:00,311.66
2011-09-24 16:00:00,316.76
2011-09-24 17:00:00,310.46
2011-09-24 18:00:00,296.95
2011-09-24 19:00:00,223.35
2011-09-24 20:00:00,207.24
2011-09-24 21:00:00,121.21
2011-09-24 22:00:00,117.5
2011-09-24 23:00:00,89.41
2011-09-25 00:00:00,102.22
2011-09-25 01:00:00,83.63
2011-09-25 02:00:00,60.38
2011-09-25 03:00:00,31.61
2011-09-25 04:00:00,11.73
2011-09-25 05:00:00,20.57
2011-09-25 06:00:00,17.82
2011-09-25 07:00:00,74.68
2011-09-25 08:00:00,121.33
2011-09-25 09:00:00,171.85
2011-09-25 10:00:00,231.51
2011-09-25 11:00:00,297.58
2011-09-25 12:00:00,296.29
2011-09-25 13:00:00,306.87
2011-09-25 14:00:00,294.23
2011-09-25 15:00:00,304.72
2011-09-25 16:00:00,356.41
2011-09-25 17:00:00,307.7
2011-09-25 18:00:00,291.6
2011-09-25 19:00:00,232.56
2011-09-25 20:00:00,206.17
2011-09-25 21:00:00,111.17
2011-09-25 22:00:00,124.41
2011-09-25 23:00:00,83.98
2011-09-26 00:00:00,27.29
2011-09-26 01:00:00,14.34
2011-09-26 02:00:00,8.98
2011-09-26 03:00:00,4.4
2011-09-26 04:00:00,5.8
2011-09-26 05:00:00,20.16
2011-09-26 06:00:00,96.25
2011-09-26 07:00:00,247.85
2011-09-26 08:00:00,394.9
2011-09-26 09:00:00,189.22
2011-09-26 10:00:00,127.91
2011-09-26 11:00:00,135.13
2011-09-26 12:00:00,143.97
2011-09-26 13:00:00,165.54
2011-09-26 14:00:00,182.64
2011-09-26 15:00:00,206.08
2011-09-26 16:00:00,313.16
2011-09-26 17:00:00,549.74
2011-09-26 18:00:00,333.93
2011-09-26 19:00:00,237.5
2011-09-26 20:00:00,176.57
2011-09-26 21:00:00,124.89
2011-09-26 22:00:00,123.56
2011-09-26 23:00:00,85.82
2011-09-27 00:00:00,26.74
2011-09-27 01:00:00,17.67
2011-09-27 02:00:00,9.75
2011-09-27 03:00:00,4.4
2011-09-27 04:00:00,4.54
2011-09-27 05:00:00,16.24
2011-09-27 06:00:00,98.45
2011-09-27 07:00:00,250.95
2011-09-27 08:00:00,387.8
2011-09-27 09:00:00,161.09
2011-09-27 10:00:00,125.7
2011-09-27 11:00:00,114.82
2011-09-27 12:00:00,122.79
2011-09-27 13:00:00,165.14
2011-09-27 14:00:00,136.98
2011-09-27 15:00:00,134.96
2011-09-27 16:00:00,230.21
2011-09-27 17:00:00,199.65
2011-09-27 18:00:00,205.61
2011-09-27 19:00:00,179.41
2011-09-27 20:00:00,228.33
2011-09-27 21:00:00,138.15
2011-09-27 22:00:00,128.62
2011-09-27 23:00:00,84.49
2011-09-28 00:00:00,31.06
2011-09-28 01:00:00,15.3
2011-09-28 02:00:00,10.5
2011-09-28 03:00:00,4.27
2011-09-28 04:00:00,6.16
2011-09-28 05:00:00,19.55
2011-09-28 06:00:00,61.48
2011-09-28 07:00:00,141.09
2011-09-28 08:00:00,204.7
2011-09-28 09:00:00,153.36
2011-09-28 10:00:00,80.58
2011-09-28 11:00:00,122.43
2011-09-28 12:00:00,143.04
2011-09-28 13:00:00,165.69
2011-09-28 14:00:00,206.45
2011-09-28 15:00:00,184.98
2011-09-28 16:00:00,303.91
2011-09-28 17:00:00,536.11
2011-09-28 18:00:00,292.91
2011-09-28 19:00:00,225.89
2011-09-28 20:00:00,204.26
2011-09-28 21:00:00,93.7
2011-09-28 22:00:00,128.62
2011-09-28 23:00:00,85.99
2011-09-29 00:00:00,25.44
2011-09-29 01:00:00,12.84
2011-09-29 02:00:00,9.5
2011-09-29 03:00:00,4.78
2011-09-29 04:00:00,5.78
2011-09-29 05:00:00,20.39
2011-09-29 06:00:00,109.86
2011-09-29 07:00:00,285.18
2011-09-29 08:00:00,441.11
2011-09-29 09:00:00,211.71
2011-09-29 10:00:00,146.68
2011-09-29 11:00:00,160.36
2011-09-29 12:00:00,196.8
2011-09-29 13:00:00,200.76
2011-09-29 14:00:00,200.32
2011-09-29 15:00:00,204.62
2011-09-29 16:00:00,288.81
2011-09-29 17:00:00,559.26
2011-09-29 18:00:00,523.25
2011-09-29 19:00:00,379.31
2011-09-29 20:00:00,251.32
2011-09-29 21:00:00,171.87
2011-09-29 22:00:00,126.91
2011-09-29 23:00:00,83.05
2011-09-30 00:00:00,32.81
2011-09-30 01:00:00,17.04
2011-09-30 02:00:00,9.41
2011-09-30 03:00:00,5.11
2011-09-30 04:00:00,5.58
2011-09-30 05:00:00,24.56
2011-09-30 06:00:00,106.78
2011-09-30 07:00:00,295.72
2011-09-30 08:00:00,434.98
2011-09-30 09:00:00,207.76
2011-09-30 10:00:00,149.62
2011-09-30 11:00:00,166.84
2011-09-30 12:00:00,199.32
2011-09-30 13:00:00,196.18
2011-09-30 14:00:00,187.65
2011-09-30 15:00:00,203.81
2011-09-30 16:00:00,297.28
2011-09-30 17:00:00,560.04
2011-09-30 18:00:00,503.69
2011-09-30 19:00:00,313.78
2011-09-30 20:00:00,226.76
2011-09-30 21:00:00,155.06
2011-09-30 22:00:00,117.73
2011-09-30 23:00:00,83.7
2011-10-20 00:00:00,20.76
2011-10-20 01:00:00,15.45
2011-10-20 02:00:00,10.34
2011-10-20 03:00:00,5.0
2011-10-20 04:00:00,5.57
2011-10-20 05:00:00,26.94
2011-10-20 06:00:00,93.33
2011-10-20 07:00:00,294.85
2011-10-20 08:00:00,374.72
2011-10-20 09:00:00,205.36
2011-10-20 10:00:00,139.32
2011-10-20 11:00:00,155.69
2011-10-20 12:00:00,173.29
2011-10-20 13:00:00,170.39
2011-10-20 14:00:00,159.36
2011-10-20 15:00:00,154.21
2011-10-20 16:00:00,243.9
2011-10-20 17:00:00,440.57
2011-10-20 18:00:00,405.99
2011-10-20 19:00:00,258.06
2011-10-20 20:00:00,223.33
2011-10-20 21:00:00,126.73
2011-10-20 22:00:00,111.16
2011-10-20 23:00:00,79.54
2011-10-21 00:00:00,39.51
2011-10-21 01:00:00,15.27
2011-10-21 02:00:00,9.55
2011-10-21 03:00:00,5.1
2011-10-21 04:00:00,5.15
2011-10-21 05:00:00,26.86
2011-10-21 06:00:00,95.47
2011-10-21 07:00:00,266.18
2011-10-21 08:00:00,395.87
2011-10-21 09:00:00,210.0
2011-10-21 10:00:00,147.87
2011-10-21 11:00:00,154.99
2011-10-21 12:00:00,176.31
2011-10-21 13:00:00,168.31
2011-10-21 14:00:00,177.17
2011-10-21 15:00:00,171.23
2011-10-21 16:00:00,271.24
2011-10-21 17:00:00,414.3
2011-10-21 18:00:00,391.41
2011-10-21 19:00:00,264.84
2011-10-21 20:00:00,214.55
2011-10-21 21:00:00,140.22
2011-10-21 22:00:00,109.8
2011-10-21 23:00:00,67.88
2011-10-22 00:00:00,74.58
2011-10-22 01:00:00,67.95
2011-10-22 02:00:00,68.9
2011-10-22 03:00:00,31.63
2011-10-22 04:00:00,6.49
2011-10-22 05:00:00,7.96
2011-10-22 06:00:00,17.66
2011-10-22 07:00:00,58.19
2011-10-22 08:00:00,100.52
2011-10-22 09:00:00,171.09
2011-10-22 10:00:00,260.38
2011-10-22 11:00:00,296.34
2011-10-22 12:00:00,321.9
2011-10-22 13:00:00,368.55
2011-10-22 14:00:00,333.81
2011-10-22 15:00:00,336.99
2011-10-22 16:00:00,335.02
2011-10-22 17:00:00,275.36
2011-10-22 18:00:00,248.25
2011-10-22 19:00:00,225.56
2011-10-22 20:00:00,184.72
2011-10-22 21:00:00,138.87
2011-10-22 22:00:00,86.4
2011-10-22 23:00:00,55.49
2011-10-23 00:00:00,82.7
2011-10-23 01:00:00,74.46
2011-10-23 02:00:00,62.83
2011-10-23 03:00:00,33.0
2011-10-23 04:00:00,6.35
2011-10-23 05:00:00,7.14
2011-10-23 06:00:00,15.6
2011-10-23 07:00:00,68.18
2011-10-23 08:00:00,113.3
